image,dst_idx,dst_type,dst_lev,dmos
I41.png,4,color_diffusion,1,4.67
I41.png,4,color_diffusion,2,2.63
I41.png,4,color_diffusion,3,1.4
I41.png,4,color_diffusion,4,1.37
I41.png,4,color_diffusion,5,1.2
I41.png,5,color_shift,1,4.8
I41.png,5,color_shift,2,2.9
I41.png,5,color_shift,3,2.8
I41.png,5,color_shift,4,2.4
I41.png,5,color_shift,5,2.5
I41.png,6,color_quantization,1,4.27
I41.png,6,color_quantization,2,3.87
I41.png,6,color_quantization,3,3.7
I41.png,6,color_quantization,4,2.81
I41.png,6,color_quantization,5,1.83
I41.png,7,color_saturation1,1,3.13
I41.png,7,color_saturation1,2,2.57
I41.png,7,color_saturation1,3,1.93
I41.png,7,color_saturation1,4,2.0
I41.png,7,color_saturation1,5,1.7
I41.png,8,color_saturation2,1,4.53
I41.png,8,color_saturation2,2,3.77
I41.png,8,color_saturation2,3,2.5
I41.png,8,color_saturation2,4,2.27
I41.png,8,color_saturation2,5,1.37
I41.png,9,jpeg2000,1,4.67
I41.png,9,jpeg2000,2,4.4
I41.png,9,jpeg2000,3,3.97
I41.png,9,jpeg2000,4,1.83
I41.png,9,jpeg2000,5,1.4
I41.png,10,jpeg,1,4.6
I41.png,10,jpeg,2,4.17
I41.png,10,jpeg,3,4.03
I41.png,10,jpeg,4,1.77
I41.png,10,jpeg,5,1.17
I41.png,11,white_noise,1,4.27
I41.png,11,white_noise,2,3.63
I41.png,11,white_noise,3,3.07
I41.png,11,white_noise,4,2.67
I41.png,11,white_noise,5,2.4
I41.png,12,white_noise_color,1,4.67
I41.png,12,white_noise_color,2,3.97
I41.png,12,white_noise_color,3,3.5
I41.png,12,white_noise_color,4,2.73
I41.png,12,white_noise_color,5,2.6
I41.png,13,impulse_noise,1,4.2
I41.png,13,impulse_noise,2,3.07
I41.png,13,impulse_noise,3,2.9
I41.png,13,impulse_noise,4,2.6
I41.png,13,impulse_noise,5,2.43
I41.png,14,multiplicative_noise,1,4.77
I41.png,14,multiplicative_noise,2,3.83
I41.png,14,multiplicative_noise,3,3.1
I41.png,14,multiplicative_noise,4,2.43
I41.png,14,multiplicative_noise,5,1.8
I41.png,15,denoise,1,3.32
I41.png,15,denoise,2,2.33
I41.png,15,denoise,3,2.17
I41.png,15,denoise,4,1.43
I41.png,15,denoise,5,1.43
I41.png,16,brighten,1,4.6
I41.png,16,brighten,2,4.53
I41.png,16,brighten,3,3.33
I41.png,16,brighten,4,2.3
I41.png,16,brighten,5,1.4
I41.png,17,darken,1,4.5
I41.png,17,darken,2,4.73
I41.png,17,darken,3,4.27
I41.png,17,darken,4,3.6
I41.png,17,darken,5,2.87
I41.png,18,mean_shift,1,3.93
I41.png,18,mean_shift,2,4.63
I41.png,18,mean_shift,3,4.6
I41.png,18,mean_shift,4,4.6
I41.png,18,mean_shift,5,3.97
I41.png,19,jitter,1,4.53
I41.png,19,jitter,2,4.7
I41.png,19,jitter,3,3.97
I41.png,19,jitter,4,1.93
I41.png,19,jitter,5,1.4
I41.png,20,non_eccentricity_patch,1,4.2
I41.png,20,non_eccentricity_patch,2,4.4
I41.png,20,non_eccentricity_patch,3,3.73
I41.png,20,non_eccentricity_patch,4,3.03
I41.png,20,non_eccentricity_patch,5,2.4
I41.png,21,pixelate,1,4.27
I41.png,21,pixelate,2,3.48
I41.png,21,pixelate,3,3.03
I41.png,21,pixelate,4,3.13
I41.png,21,pixelate,5,1.47
I41.png,22,quantization,1,4.73
I41.png,22,quantization,2,4.67
I41.png,22,quantization,3,4.27
I41.png,22,quantization,4,4.07
I41.png,22,quantization,5,3.2
I41.png,23,color_block,1,2.93
I41.png,23,color_block,2,3.13
I41.png,23,color_block,3,2.33
I41.png,23,color_block,4,2.27
I41.png,23,color_block,5,2.17
I41.png,24,high_sharpen,1,4.07
I41.png,24,high_sharpen,2,3.23
I41.png,24,high_sharpen,3,2.47
I41.png,24,high_sharpen,4,1.87
I41.png,24,high_sharpen,5,1.47
I41.png,25,contrast_change,1,3.73
I41.png,25,contrast_change,2,4.23
I41.png,25,contrast_change,3,4.53
I41.png,25,contrast_change,4,4.6
I41.png,25,contrast_change,5,3.97
I42.png,1,gblur,1,4.57
I42.png,1,gblur,2,4.63
I42.png,1,gblur,3,3.23
I42.png,1,gblur,4,2.07
I42.png,1,gblur,5,1.4
I42.png,2,lbur,1,4.07
I42.png,2,lbur,2,3.13
I42.png,2,lbur,3,1.63
I42.png,2,lbur,4,1.6
I42.png,2,lbur,5,1.33
I42.png,3,mblur,1,4.77
I42.png,3,mblur,2,4.43
I42.png,3,mblur,3,3.07
I42.png,3,mblur,4,2.33
I42.png,3,mblur,5,1.7
I42.png,4,color_diffusion,1,4.73
I42.png,4,color_diffusion,2,2.33
I42.png,4,color_diffusion,3,1.37
I42.png,4,color_diffusion,4,1.27
I42.png,4,color_diffusion,5,1.2
I42.png,5,color_shift,1,4.33
I42.png,5,color_shift,2,3.1
I42.png,5,color_shift,3,2.47
I42.png,5,color_shift,4,2.03
I42.png,5,color_shift,5,2.27
I42.png,6,color_quantization,1,3.83
I42.png,6,color_quantization,2,3.63
I42.png,6,color_quantization,3,2.87
I42.png,6,color_quantization,4,2.77
I42.png,6,color_quantization,5,2.13
I42.png,7,color_saturation1,1,2.73
I42.png,7,color_saturation1,2,2.4
I42.png,7,color_saturation1,3,2.03
I42.png,7,color_saturation1,4,2.13
I42.png,7,color_saturation1,5,2.2
I42.png,8,color_saturation2,1,4.7
I42.png,8,color_saturation2,2,3.17
I42.png,8,color_saturation2,3,2.63
I42.png,8,color_saturation2,4,1.67
I42.png,8,color_saturation2,5,1.47
I42.png,9,jpeg2000,1,4.73
I42.png,9,jpeg2000,2,4.23
I42.png,9,jpeg2000,3,3.83
I42.png,9,jpeg2000,4,2.39
I42.png,9,jpeg2000,5,1.23
I42.png,10,jpeg,1,4.3
I42.png,10,jpeg,2,4.33
I42.png,10,jpeg,3,3.8
I42.png,10,jpeg,4,2.3
I42.png,10,jpeg,5,1.43
I42.png,11,white_noise,1,4.23
I42.png,11,white_noise,2,3.6
I42.png,11,white_noise,3,3.33
I42.png,11,white_noise,4,3.0
I42.png,11,white_noise,5,2.47
I42.png,12,white_noise_color,1,4.73
I42.png,12,white_noise_color,2,3.83
I42.png,12,white_noise_color,3,3.37
I42.png,12,white_noise_color,4,3.09
I42.png,12,white_noise_color,5,2.7
I42.png,13,impulse_noise,1,3.9
I42.png,13,impulse_noise,2,3.17
I42.png,13,impulse_noise,3,2.63
I42.png,13,impulse_noise,4,2.43
I42.png,13,impulse_noise,5,2.33
I42.png,14,multiplicative_noise,1,4.37
I42.png,14,multiplicative_noise,2,4.07
I42.png,14,multiplicative_noise,3,3.23
I42.png,14,multiplicative_noise,4,2.93
I42.png,14,multiplicative_noise,5,2.33
I42.png,15,denoise,1,4.03
I42.png,15,denoise,2,3.23
I42.png,15,denoise,3,2.13
I42.png,15,denoise,4,2.0
I42.png,15,denoise,5,1.5
I42.png,16,brighten,1,4.53
I42.png,16,brighten,2,4.33
I42.png,16,brighten,3,3.7
I42.png,16,brighten,4,2.93
I42.png,16,brighten,5,1.9
I42.png,17,darken,1,4.73
I42.png,17,darken,2,4.53
I42.png,17,darken,3,4.2
I42.png,17,darken,4,3.66
I42.png,17,darken,5,1.77
I42.png,18,mean_shift,1,4.5
I42.png,18,mean_shift,2,4.7
I42.png,18,mean_shift,3,4.77
I42.png,18,mean_shift,4,4.43
I42.png,18,mean_shift,5,3.93
I42.png,19,jitter,1,4.37
I42.png,19,jitter,2,4.5
I42.png,19,jitter,3,3.47
I42.png,19,jitter,4,1.97
I42.png,19,jitter,5,1.43
I42.png,20,non_eccentricity_patch,1,4.37
I42.png,20,non_eccentricity_patch,2,4.17
I42.png,20,non_eccentricity_patch,3,3.3
I42.png,20,non_eccentricity_patch,4,3.0
I42.png,20,non_eccentricity_patch,5,2.5
I42.png,21,pixelate,1,3.42
I42.png,21,pixelate,2,3.06
I42.png,21,pixelate,3,2.77
I42.png,21,pixelate,4,2.67
I42.png,21,pixelate,5,1.43
I42.png,22,quantization,1,4.7
I42.png,22,quantization,2,4.77
I42.png,22,quantization,3,4.61
I42.png,22,quantization,4,4.2
I42.png,22,quantization,5,4.0
I42.png,23,color_block,1,3.1
I42.png,23,color_block,2,2.37
I42.png,23,color_block,3,2.4
I42.png,23,color_block,4,2.55
I42.png,23,color_block,5,1.6
I42.png,24,high_sharpen,1,3.23
I42.png,24,high_sharpen,2,2.9
I42.png,24,high_sharpen,3,2.3
I42.png,24,high_sharpen,4,1.5
I42.png,24,high_sharpen,5,1.47
I42.png,25,contrast_change,1,3.13
I42.png,25,contrast_change,2,3.87
I42.png,25,contrast_change,3,4.27
I42.png,25,contrast_change,4,4.3
I42.png,25,contrast_change,5,3.1
I43.png,1,gblur,1,4.8
I43.png,1,gblur,2,4.47
I43.png,1,gblur,3,3.67
I43.png,1,gblur,4,2.47
I43.png,1,gblur,5,1.6
I43.png,2,lbur,1,4.53
I43.png,2,lbur,2,3.2
I43.png,2,lbur,3,2.2
I43.png,2,lbur,4,1.9
I43.png,2,lbur,5,1.6
I43.png,3,mblur,1,4.7
I43.png,3,mblur,2,4.47
I43.png,3,mblur,3,3.53
I43.png,3,mblur,4,2.83
I43.png,3,mblur,5,2.3
I43.png,4,color_diffusion,1,4.87
I43.png,4,color_diffusion,2,2.83
I43.png,4,color_diffusion,3,2.9
I43.png,4,color_diffusion,4,2.97
I43.png,4,color_diffusion,5,2.63
I43.png,5,color_shift,1,4.33
I43.png,5,color_shift,2,3.17
I43.png,5,color_shift,3,1.97
I43.png,5,color_shift,4,2.1
I43.png,5,color_shift,5,1.84
I43.png,6,color_quantization,1,4.57
I43.png,6,color_quantization,2,4.61
I43.png,6,color_quantization,3,4.67
I43.png,6,color_quantization,4,3.93
I43.png,6,color_quantization,5,3.37
I43.png,7,color_saturation1,1,3.1
I43.png,7,color_saturation1,2,2.03
I43.png,7,color_saturation1,3,2.1
I43.png,7,color_saturation1,4,2.53
I43.png,7,color_saturation1,5,1.87
I43.png,8,color_saturation2,1,4.6
I43.png,8,color_saturation2,2,3.7
I43.png,8,color_saturation2,3,3.23
I43.png,8,color_saturation2,4,2.7
I43.png,8,color_saturation2,5,3.07
I43.png,9,jpeg2000,1,4.87
I43.png,9,jpeg2000,2,4.73
I43.png,9,jpeg2000,3,4.37
I43.png,9,jpeg2000,4,3.3
I43.png,9,jpeg2000,5,1.53
I43.png,10,jpeg,1,4.67
I43.png,10,jpeg,2,4.6
I43.png,10,jpeg,3,4.33
I43.png,10,jpeg,4,2.07
I43.png,10,jpeg,5,1.67
I43.png,11,white_noise,1,3.87
I43.png,11,white_noise,2,3.63
I43.png,11,white_noise,3,3.53
I43.png,11,white_noise,4,3.2
I43.png,11,white_noise,5,2.7
I43.png,12,white_noise_color,1,4.8
I43.png,12,white_noise_color,2,3.73
I43.png,12,white_noise_color,3,3.87
I43.png,12,white_noise_color,4,2.9
I43.png,12,white_noise_color,5,2.9
I43.png,13,impulse_noise,1,3.4
I43.png,13,impulse_noise,2,3.1
I43.png,13,impulse_noise,3,2.6
I43.png,13,impulse_noise,4,2.47
I43.png,13,impulse_noise,5,2.3
I43.png,14,multiplicative_noise,1,4.87
I43.png,14,multiplicative_noise,2,4.5
I43.png,14,multiplicative_noise,3,3.97
I43.png,14,multiplicative_noise,4,3.03
I43.png,14,multiplicative_noise,5,2.35
I43.png,15,denoise,1,3.63
I43.png,15,denoise,2,3.0
I43.png,15,denoise,3,2.13
I43.png,15,denoise,4,1.73
I43.png,15,denoise,5,1.7
I43.png,16,brighten,1,4.42
I43.png,16,brighten,2,3.97
I43.png,16,brighten,3,3.67
I43.png,16,brighten,4,2.3
I43.png,16,brighten,5,1.63
I43.png,17,darken,1,4.47
I43.png,17,darken,2,4.67
I43.png,17,darken,3,4.4
I43.png,17,darken,4,3.9
I43.png,17,darken,5,3.2
I43.png,18,mean_shift,1,4.2
I43.png,18,mean_shift,2,4.6
I43.png,18,mean_shift,3,4.67
I43.png,18,mean_shift,4,4.5
I43.png,18,mean_shift,5,4.33
I43.png,19,jitter,1,4.67
I43.png,19,jitter,2,4.57
I43.png,19,jitter,3,3.97
I43.png,19,jitter,4,2.8
I43.png,19,jitter,5,1.9
I43.png,20,non_eccentricity_patch,1,4.5
I43.png,20,non_eccentricity_patch,2,4.53
I43.png,20,non_eccentricity_patch,3,4.5
I43.png,20,non_eccentricity_patch,4,4.07
I43.png,20,non_eccentricity_patch,5,3.67
I43.png,21,pixelate,1,4.57
I43.png,21,pixelate,2,4.17
I43.png,21,pixelate,3,4.03
I43.png,21,pixelate,4,4.07
I43.png,21,pixelate,5,2.13
I43.png,22,quantization,1,3.57
I43.png,22,quantization,2,3.47
I43.png,22,quantization,3,3.23
I43.png,22,quantization,4,3.07
I43.png,22,quantization,5,3.0
I43.png,23,color_block,1,2.43
I43.png,23,color_block,2,2.13
I43.png,23,color_block,3,2.53
I43.png,23,color_block,4,2.07
I43.png,23,color_block,5,2.33
I43.png,24,high_sharpen,1,4.43
I43.png,24,high_sharpen,2,3.73
I43.png,24,high_sharpen,3,2.8
I43.png,24,high_sharpen,4,2.23
I43.png,24,high_sharpen,5,1.81
I43.png,25,contrast_change,1,3.8
I43.png,25,contrast_change,2,4.2
I43.png,25,contrast_change,3,4.53
I43.png,25,contrast_change,4,4.13
I43.png,25,contrast_change,5,3.1
I44.png,1,gblur,1,4.43
I44.png,1,gblur,2,4.07
I44.png,1,gblur,3,3.63
I44.png,1,gblur,4,1.87
I44.png,1,gblur,5,1.13
I44.png,2,lbur,1,4.33
I44.png,2,lbur,2,2.93
I44.png,2,lbur,3,1.67
I44.png,2,lbur,4,1.3
I44.png,2,lbur,5,1.13
I44.png,3,mblur,1,4.47
I44.png,3,mblur,2,4.47
I44.png,3,mblur,3,3.37
I44.png,3,mblur,4,2.0
I44.png,3,mblur,5,1.57
I44.png,4,color_diffusion,1,4.57
I44.png,4,color_diffusion,2,2.2
I44.png,4,color_diffusion,3,1.43
I44.png,4,color_diffusion,4,1.48
I44.png,4,color_diffusion,5,1.17
I44.png,5,color_shift,1,4.73
I44.png,5,color_shift,2,2.52
I44.png,5,color_shift,3,1.93
I44.png,5,color_shift,4,1.53
I44.png,5,color_shift,5,1.37
I44.png,6,color_quantization,1,4.23
I44.png,6,color_quantization,2,4.2
I44.png,6,color_quantization,3,3.9
I44.png,6,color_quantization,4,3.87
I44.png,6,color_quantization,5,2.93
I44.png,7,color_saturation1,1,2.57
I44.png,7,color_saturation1,2,1.9
I44.png,7,color_saturation1,3,1.94
I44.png,7,color_saturation1,4,2.13
I44.png,7,color_saturation1,5,2.0
I44.png,8,color_saturation2,1,4.6
I44.png,8,color_saturation2,2,3.23
I44.png,8,color_saturation2,3,2.2
I44.png,8,color_saturation2,4,1.37
I44.png,8,color_saturation2,5,1.27
I44.png,9,jpeg2000,1,4.73
I44.png,9,jpeg2000,2,4.57
I44.png,9,jpeg2000,3,4.4
I44.png,9,jpeg2000,4,3.1
I44.png,9,jpeg2000,5,1.33
I44.png,10,jpeg,1,4.53
I44.png,10,jpeg,2,4.4
I44.png,10,jpeg,3,3.87
I44.png,10,jpeg,4,2.33
I44.png,10,jpeg,5,1.37
I44.png,11,white_noise,1,4.07
I44.png,11,white_noise,2,3.57
I44.png,11,white_noise,3,3.2
I44.png,11,white_noise,4,2.77
I44.png,11,white_noise,5,2.33
I44.png,12,white_noise_color,1,4.37
I44.png,12,white_noise_color,2,4.03
I44.png,12,white_noise_color,3,3.27
I44.png,12,white_noise_color,4,2.84
I44.png,12,white_noise_color,5,2.23
I44.png,13,impulse_noise,1,3.7
I44.png,13,impulse_noise,2,3.0
I44.png,13,impulse_noise,3,2.53
I44.png,13,impulse_noise,4,2.47
I44.png,13,impulse_noise,5,2.3
I44.png,14,multiplicative_noise,1,4.4
I44.png,14,multiplicative_noise,2,3.87
I44.png,14,multiplicative_noise,3,3.07
I44.png,14,multiplicative_noise,4,2.8
I44.png,14,multiplicative_noise,5,2.27
I44.png,15,denoise,1,3.77
I44.png,15,denoise,2,2.97
I44.png,15,denoise,3,2.23
I44.png,15,denoise,4,1.63
I44.png,15,denoise,5,1.2
I44.png,16,brighten,1,4.23
I44.png,16,brighten,2,4.13
I44.png,16,brighten,3,3.47
I44.png,16,brighten,4,2.3
I44.png,16,brighten,5,1.47
I44.png,17,darken,1,4.6
I44.png,17,darken,2,4.5
I44.png,17,darken,3,3.9
I44.png,17,darken,4,3.57
I44.png,17,darken,5,1.7
I44.png,18,mean_shift,1,4.03
I44.png,18,mean_shift,2,4.43
I44.png,18,mean_shift,3,4.4
I44.png,18,mean_shift,4,4.26
I44.png,18,mean_shift,5,3.67
I44.png,19,jitter,1,4.47
I44.png,19,jitter,2,4.23
I44.png,19,jitter,3,3.8
I44.png,19,jitter,4,2.2
I44.png,19,jitter,5,1.43
I44.png,20,non_eccentricity_patch,1,4.23
I44.png,20,non_eccentricity_patch,2,3.67
I44.png,20,non_eccentricity_patch,3,4.2
I44.png,20,non_eccentricity_patch,4,3.53
I44.png,20,non_eccentricity_patch,5,3.27
I44.png,21,pixelate,1,4.07
I44.png,21,pixelate,2,3.13
I44.png,21,pixelate,3,3.03
I44.png,21,pixelate,4,3.52
I44.png,21,pixelate,5,1.43
I44.png,22,quantization,1,4.53
I44.png,22,quantization,2,4.33
I44.png,22,quantization,3,4.2
I44.png,22,quantization,4,3.22
I44.png,22,quantization,5,2.33
I44.png,23,color_block,1,2.73
I44.png,23,color_block,2,2.57
I44.png,23,color_block,3,2.23
I44.png,23,color_block,4,1.97
I44.png,23,color_block,5,1.97
I44.png,24,high_sharpen,1,3.6
I44.png,24,high_sharpen,2,2.45
I44.png,24,high_sharpen,3,2.0
I44.png,24,high_sharpen,4,1.73
I44.png,24,high_sharpen,5,1.2
I44.png,25,contrast_change,1,3.17
I44.png,25,contrast_change,2,3.57
I44.png,25,contrast_change,3,4.17
I44.png,25,contrast_change,4,3.4
I44.png,25,contrast_change,5,2.97
I45.png,1,gblur,1,4.57
I45.png,1,gblur,2,4.3
I45.png,1,gblur,3,2.63
I45.png,1,gblur,4,1.45
I45.png,1,gblur,5,1.23
I45.png,2,lbur,1,3.63
I45.png,2,lbur,2,2.13
I45.png,2,lbur,3,1.5
I45.png,2,lbur,4,1.4
I45.png,2,lbur,5,1.17
I45.png,3,mblur,1,4.6
I45.png,3,mblur,2,3.8
I45.png,3,mblur,3,2.53
I45.png,3,mblur,4,1.9
I45.png,3,mblur,5,1.6
I45.png,4,color_diffusion,1,4.7
I45.png,4,color_diffusion,2,2.8
I45.png,4,color_diffusion,3,1.5
I45.png,4,color_diffusion,4,1.6
I45.png,4,color_diffusion,5,1.3
I45.png,5,color_shift,1,3.8
I45.png,5,color_shift,2,2.69
I45.png,5,color_shift,3,1.63
I45.png,5,color_shift,4,1.53
I45.png,5,color_shift,5,1.63
I45.png,6,color_quantization,1,3.33
I45.png,6,color_quantization,2,3.0
I45.png,6,color_quantization,3,2.5
I45.png,6,color_quantization,4,2.47
I45.png,6,color_quantization,5,1.53
I45.png,7,color_saturation1,1,2.93
I45.png,7,color_saturation1,2,2.67
I45.png,7,color_saturation1,3,2.3
I45.png,7,color_saturation1,4,2.57
I45.png,7,color_saturation1,5,1.93
I45.png,8,color_saturation2,1,4.53
I45.png,8,color_saturation2,2,3.4
I45.png,8,color_saturation2,3,2.63
I45.png,8,color_saturation2,4,1.37
I45.png,8,color_saturation2,5,1.3
I45.png,9,jpeg2000,1,4.5
I45.png,9,jpeg2000,2,4.47
I45.png,9,jpeg2000,3,3.23
I45.png,9,jpeg2000,4,2.03
I45.png,9,jpeg2000,5,1.13
I45.png,10,jpeg,1,4.1
I45.png,10,jpeg,2,4.06
I45.png,10,jpeg,3,3.58
I45.png,10,jpeg,4,1.53
I45.png,10,jpeg,5,1.13
I45.png,11,white_noise,1,3.97
I45.png,11,white_noise,2,3.17
I45.png,11,white_noise,3,2.67
I45.png,11,white_noise,4,2.4
I45.png,11,white_noise,5,2.33
I45.png,12,white_noise_color,1,4.47
I45.png,12,white_noise_color,2,3.43
I45.png,12,white_noise_color,3,2.94
I45.png,12,white_noise_color,4,2.27
I45.png,12,white_noise_color,5,2.23
I45.png,13,impulse_noise,1,3.37
I45.png,13,impulse_noise,2,2.8
I45.png,13,impulse_noise,3,2.71
I45.png,13,impulse_noise,4,2.37
I45.png,13,impulse_noise,5,2.03
I45.png,14,multiplicative_noise,1,4.27
I45.png,14,multiplicative_noise,2,3.23
I45.png,14,multiplicative_noise,3,2.77
I45.png,14,multiplicative_noise,4,2.3
I45.png,14,multiplicative_noise,5,1.73
I45.png,15,denoise,1,3.6
I45.png,15,denoise,2,2.27
I45.png,15,denoise,3,1.63
I45.png,15,denoise,4,1.47
I45.png,15,denoise,5,1.3
I45.png,16,brighten,1,4.63
I45.png,16,brighten,2,4.4
I45.png,16,brighten,3,3.7
I45.png,16,brighten,4,2.3
I45.png,16,brighten,5,1.47
I45.png,17,darken,1,4.67
I45.png,17,darken,2,4.63
I45.png,17,darken,3,4.17
I45.png,17,darken,4,3.97
I45.png,17,darken,5,2.87
I45.png,18,mean_shift,1,4.3
I45.png,18,mean_shift,2,4.43
I45.png,18,mean_shift,3,4.53
I45.png,18,mean_shift,4,4.43
I45.png,18,mean_shift,5,4.03
I45.png,19,jitter,1,4.4
I45.png,19,jitter,2,4.3
I45.png,19,jitter,3,2.9
I45.png,19,jitter,4,1.57
I45.png,19,jitter,5,1.4
I45.png,20,non_eccentricity_patch,1,4.27
I45.png,20,non_eccentricity_patch,2,3.27
I45.png,20,non_eccentricity_patch,3,2.67
I45.png,20,non_eccentricity_patch,4,3.13
I45.png,20,non_eccentricity_patch,5,2.07
I45.png,21,pixelate,1,3.77
I45.png,21,pixelate,2,2.43
I45.png,21,pixelate,3,2.6
I45.png,21,pixelate,4,2.4
I45.png,21,pixelate,5,1.23
I45.png,22,quantization,1,4.23
I45.png,22,quantization,2,4.1
I45.png,22,quantization,3,3.73
I45.png,22,quantization,4,3.3
I45.png,22,quantization,5,2.47
I45.png,23,color_block,1,4.03
I45.png,23,color_block,2,2.77
I45.png,23,color_block,3,2.4
I45.png,23,color_block,4,1.97
I45.png,23,color_block,5,1.97
I45.png,24,high_sharpen,1,3.4
I45.png,24,high_sharpen,2,2.53
I45.png,24,high_sharpen,3,2.1
I45.png,24,high_sharpen,4,1.53
I45.png,24,high_sharpen,5,1.37
I45.png,25,contrast_change,1,3.4
I45.png,25,contrast_change,2,3.8
I45.png,25,contrast_change,3,4.27
I45.png,25,contrast_change,4,4.27
I45.png,25,contrast_change,5,3.2
I46.png,1,gblur,1,4.65
I46.png,1,gblur,2,4.33
I46.png,1,gblur,3,2.97
I46.png,1,gblur,4,1.63
I46.png,1,gblur,5,1.17
I46.png,2,lbur,1,4.03
I46.png,2,lbur,2,2.5
I46.png,2,lbur,3,1.73
I46.png,2,lbur,4,1.33
I46.png,2,lbur,5,1.2
I46.png,3,mblur,1,4.67
I46.png,3,mblur,2,4.1
I46.png,3,mblur,3,3.3
I46.png,3,mblur,4,2.0
I46.png,3,mblur,5,1.53
I46.png,4,color_diffusion,1,4.53
I46.png,4,color_diffusion,2,2.47
I46.png,4,color_diffusion,3,1.73
I46.png,4,color_diffusion,4,1.45
I46.png,4,color_diffusion,5,1.5
I46.png,5,color_shift,1,4.53
I46.png,5,color_shift,2,2.8
I46.png,5,color_shift,3,2.37
I46.png,5,color_shift,4,2.43
I46.png,5,color_shift,5,2.67
I46.png,6,color_quantization,1,4.07
I46.png,6,color_quantization,2,3.9
I46.png,6,color_quantization,3,3.67
I46.png,6,color_quantization,4,3.1
I46.png,6,color_quantization,5,2.37
I46.png,7,color_saturation1,1,2.35
I46.png,7,color_saturation1,2,2.57
I46.png,7,color_saturation1,3,2.13
I46.png,7,color_saturation1,4,1.7
I46.png,7,color_saturation1,5,1.63
I46.png,8,color_saturation2,1,4.6
I46.png,8,color_saturation2,2,3.33
I46.png,8,color_saturation2,3,2.47
I46.png,8,color_saturation2,4,1.37
I46.png,8,color_saturation2,5,1.3
I46.png,9,jpeg2000,1,4.53
I46.png,9,jpeg2000,2,4.1
I46.png,9,jpeg2000,3,3.67
I46.png,9,jpeg2000,4,1.97
I46.png,9,jpeg2000,5,1.17
I46.png,10,jpeg,1,4.67
I46.png,10,jpeg,2,4.43
I46.png,10,jpeg,3,4.13
I46.png,10,jpeg,4,2.03
I46.png,10,jpeg,5,1.4
I46.png,11,white_noise,1,4.23
I46.png,11,white_noise,2,3.8
I46.png,11,white_noise,3,3.6
I46.png,11,white_noise,4,3.03
I46.png,11,white_noise,5,2.3
I46.png,12,white_noise_color,1,4.63
I46.png,12,white_noise_color,2,4.17
I46.png,12,white_noise_color,3,3.7
I46.png,12,white_noise_color,4,3.13
I46.png,12,white_noise_color,5,2.77
I46.png,13,impulse_noise,1,4.4
I46.png,13,impulse_noise,2,3.6
I46.png,13,impulse_noise,3,3.37
I46.png,13,impulse_noise,4,2.73
I46.png,13,impulse_noise,5,2.3
I46.png,14,multiplicative_noise,1,4.53
I46.png,14,multiplicative_noise,2,3.77
I46.png,14,multiplicative_noise,3,3.07
I46.png,14,multiplicative_noise,4,2.5
I46.png,14,multiplicative_noise,5,1.87
I46.png,15,denoise,1,4.23
I46.png,15,denoise,2,3.3
I46.png,15,denoise,3,2.8
I46.png,15,denoise,4,1.72
I46.png,15,denoise,5,1.3
I46.png,16,brighten,1,4.63
I46.png,16,brighten,2,4.4
I46.png,16,brighten,3,3.67
I46.png,16,brighten,4,2.43
I46.png,16,brighten,5,1.67
I46.png,17,darken,1,4.67
I46.png,17,darken,2,4.63
I46.png,17,darken,3,4.27
I46.png,17,darken,4,3.6
I46.png,17,darken,5,2.33
I46.png,18,mean_shift,1,3.97
I46.png,18,mean_shift,2,4.57
I46.png,18,mean_shift,3,4.73
I46.png,18,mean_shift,4,4.67
I46.png,18,mean_shift,5,3.97
I46.png,19,jitter,1,4.53
I46.png,19,jitter,2,4.1
I46.png,19,jitter,3,3.33
I46.png,19,jitter,4,1.87
I46.png,19,jitter,5,1.33
I46.png,20,non_eccentricity_patch,1,4.6
I46.png,20,non_eccentricity_patch,2,4.5
I46.png,20,non_eccentricity_patch,3,4.43
I46.png,20,non_eccentricity_patch,4,4.23
I46.png,20,non_eccentricity_patch,5,4.37
I46.png,21,pixelate,1,3.7
I46.png,21,pixelate,2,2.9
I46.png,21,pixelate,3,2.43
I46.png,21,pixelate,4,2.47
I46.png,21,pixelate,5,1.6
I46.png,22,quantization,1,4.57
I46.png,22,quantization,2,4.67
I46.png,22,quantization,3,4.43
I46.png,22,quantization,4,4.5
I46.png,22,quantization,5,3.93
I46.png,23,color_block,1,2.83
I46.png,23,color_block,2,2.57
I46.png,23,color_block,3,2.1
I46.png,23,color_block,4,2.17
I46.png,23,color_block,5,1.87
I46.png,24,high_sharpen,1,3.1
I46.png,24,high_sharpen,2,2.33
I46.png,24,high_sharpen,3,1.9
I46.png,24,high_sharpen,4,1.43
I46.png,24,high_sharpen,5,1.3
I46.png,25,contrast_change,1,3.53
I46.png,25,contrast_change,2,4.23
I46.png,25,contrast_change,3,4.57
I46.png,25,contrast_change,4,4.33
I46.png,25,contrast_change,5,3.47
I47.png,1,gblur,1,4.5
I47.png,1,gblur,2,4.27
I47.png,1,gblur,3,3.13
I47.png,1,gblur,4,2.07
I47.png,1,gblur,5,1.47
I47.png,2,lbur,1,4.27
I47.png,2,lbur,2,3.13
I47.png,2,lbur,3,2.33
I47.png,2,lbur,4,1.5
I47.png,2,lbur,5,1.37
I47.png,3,mblur,1,4.63
I47.png,3,mblur,2,4.27
I47.png,3,mblur,3,3.17
